,year,date,race_id,grand_prix,circuit_ref,circuit_name,country,winner_driver,won_home_race,url
173,2016,2016-10-09,964,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,rosberg,False,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix
174,2016,2016-10-02,963,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,ricciardo,False,http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix
175,2016,2016-09-18,962,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,rosberg,False,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
176,2016,2016-09-04,961,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,rosberg,False,http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
177,2016,2016-08-28,960,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,rosberg,False,http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
178,2016,2016-07-31,959,German Grand Prix,hockenheimring,Hockenheimring,Germany,hamilton,False,http://en.wikipedia.org/wiki/2016_German_Grand_Prix
179,2016,2016-07-24,958,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,hamilton,False,http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
180,2016,2016-07-10,957,British Grand Prix,silverstone,Silverstone Circuit,UK,hamilton,True,http://en.wikipedia.org/wiki/2016_British_Grand_Prix
181,2016,2016-07-03,956,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,hamilton,False,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
182,2016,2016-06-19,955,European Grand Prix,baku,Baku City Circuit,Azerbaijan,rosberg,False,http://en.wikipedia.org/wiki/2016_European_Grand_Prix
183,2016,2016-06-12,954,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,hamilton,False,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix
184,2016,2016-05-29,953,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,hamilton,False,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
185,2016,2016-05-15,952,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,max_verstappen,False,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix
186,2016,2016-05-01,951,Russian Grand Prix,sochi,Sochi Autodrom,Russia,rosberg,False,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix
187,2016,2016-04-17,950,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,rosberg,False,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix
188,2016,2016-04-03,949,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,rosberg,False,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix
189,2016,2016-03-20,948,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,rosberg,False,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
190,2015,2015-11-29,945,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,rosberg,False,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
191,2015,2015-11-15,944,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,rosberg,False,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix
192,2015,2015-11-01,943,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,rosberg,False,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix
193,2015,2015-10-25,942,United States Grand Prix,americas,Circuit of the Americas,USA,hamilton,False,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
194,2015,2015-10-11,941,Russian Grand Prix,sochi,Sochi Autodrom,Russia,hamilton,False,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix
195,2015,2015-09-27,940,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,hamilton,False,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix
196,2015,2015-09-20,939,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,vettel,False,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
197,2015,2015-09-06,938,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,hamilton,False,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix
198,2015,2015-08-23,937,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,hamilton,False,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix
199,2015,2015-07-26,936,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,vettel,False,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix
200,2015,2015-07-05,934,British Grand Prix,silverstone,Silverstone Circuit,UK,hamilton,True,http://en.wikipedia.org/wiki/2015_British_Grand_Prix
201,2015,2015-06-21,933,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,rosberg,False,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix
202,2015,2015-06-07,932,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,hamilton,False,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
203,2015,2015-05-24,931,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,rosberg,False,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
204,2015,2015-05-10,930,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,rosberg,False,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
205,2015,2015-04-19,929,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,hamilton,False,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix
206,2015,2015-04-12,928,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,hamilton,False,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix
207,2015,2015-03-29,927,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,vettel,False,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix
208,2015,2015-03-15,926,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,hamilton,False,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix
209,2014,2014-11-23,918,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,hamilton,False,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix
210,2014,2014-11-09,917,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,rosberg,False,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
211,2014,2014-11-02,916,United States Grand Prix,americas,Circuit of the Americas,USA,hamilton,False,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
212,2014,2014-10-12,915,Russian Grand Prix,sochi,Sochi Autodrom,Russia,hamilton,False,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix
213,2014,2014-10-05,914,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,hamilton,False,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix
214,2014,2014-09-21,913,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,hamilton,False,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
215,2014,2014-09-07,912,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,hamilton,False,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix
216,2014,2014-08-24,911,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,ricciardo,False,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
217,2014,2014-07-27,910,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,ricciardo,False,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix
218,2014,2014-07-20,909,German Grand Prix,hockenheimring,Hockenheimring,Germany,rosberg,True,http://en.wikipedia.org/wiki/2014_German_Grand_Prix
219,2014,2014-07-06,908,British Grand Prix,silverstone,Silverstone Circuit,UK,hamilton,True,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
220,2014,2014-06-22,907,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,rosberg,False,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
221,2014,2014-06-08,906,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,ricciardo,False,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
222,2014,2014-05-25,905,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,rosberg,False,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
223,2014,2014-05-11,904,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,hamilton,False,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
224,2014,2014-04-20,903,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,hamilton,False,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
225,2014,2014-04-06,902,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,hamilton,False,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
226,2014,2014-03-30,901,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,hamilton,False,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
227,2014,2014-03-16,900,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,rosberg,False,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
228,2013,2013-11-24,899,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,vettel,False,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
229,2013,2013-11-17,898,United States Grand Prix,americas,Circuit of the Americas,USA,vettel,False,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix
230,2013,2013-11-03,897,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,vettel,False,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
231,2013,2013-10-27,896,Indian Grand Prix,buddh,Buddh International Circuit,India,vettel,False,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix
232,2013,2013-10-13,895,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,vettel,False,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix
233,2013,2013-10-06,894,Korean Grand Prix,yeongam,Korean International Circuit,Korea,vettel,False,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
234,2013,2013-09-22,893,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,vettel,False,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix
235,2013,2013-09-08,892,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,vettel,False,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
236,2013,2013-08-25,891,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,vettel,False,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix
237,2013,2013-07-28,890,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,hamilton,False,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
238,2013,2013-07-07,888,German Grand Prix,nurburgring,Nürburgring,Germany,vettel,True,http://en.wikipedia.org/wiki/2013_German_Grand_Prix
239,2013,2013-06-30,887,British Grand Prix,silverstone,Silverstone Circuit,UK,rosberg,False,http://en.wikipedia.org/wiki/2013_British_Grand_Prix
240,2013,2013-06-09,886,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,vettel,False,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix
241,2013,2013-05-26,885,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,rosberg,False,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
242,2013,2013-05-12,884,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,alonso,True,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
243,2013,2013-04-21,883,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,vettel,False,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
244,2013,2013-04-14,882,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,alonso,False,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix
245,2013,2013-03-24,881,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,vettel,False,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix
246,2013,2013-03-17,880,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,raikkonen,False,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix
247,2012,2012-11-25,879,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,button,False,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
248,2012,2012-11-18,878,United States Grand Prix,americas,Circuit of the Americas,USA,hamilton,False,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix
249,2012,2012-11-04,877,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,raikkonen,False,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
250,2012,2012-10-28,876,Indian Grand Prix,buddh,Buddh International Circuit,India,vettel,False,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
251,2012,2012-10-14,875,Korean Grand Prix,yeongam,Korean International Circuit,Korea,vettel,False,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
252,2012,2012-10-07,874,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,vettel,False,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix
253,2012,2012-09-23,873,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,vettel,False,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix
254,2012,2012-09-09,872,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,hamilton,False,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix
255,2012,2012-09-02,871,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,button,False,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
256,2012,2012-07-29,870,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,hamilton,False,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix
257,2012,2012-07-22,869,German Grand Prix,hockenheimring,Hockenheimring,Germany,alonso,False,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
258,2012,2012-07-08,868,British Grand Prix,silverstone,Silverstone Circuit,UK,webber,False,http://en.wikipedia.org/wiki/2012_British_Grand_Prix
259,2012,2012-06-24,867,European Grand Prix,valencia,Valencia Street Circuit,Spain,alonso,True,http://en.wikipedia.org/wiki/2012_European_Grand_Prix
260,2012,2012-06-10,866,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,hamilton,False,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix
261,2012,2012-05-27,865,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,webber,False,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
262,2012,2012-05-13,864,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,maldonado,False,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix
263,2012,2012-04-22,863,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,vettel,False,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
264,2012,2012-04-15,862,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,rosberg,False,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
265,2012,2012-03-25,861,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,alonso,False,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
266,2012,2012-03-18,860,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,button,False,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
267,2011,2011-11-27,859,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,webber,False,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
268,2011,2011-11-13,858,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,hamilton,False,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
269,2011,2011-10-30,857,Indian Grand Prix,buddh,Buddh International Circuit,India,vettel,False,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
270,2011,2011-10-16,856,Korean Grand Prix,yeongam,Korean International Circuit,Korea,vettel,False,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
271,2011,2011-10-09,855,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,button,False,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
272,2011,2011-09-25,854,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,vettel,False,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
273,2011,2011-09-11,853,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,vettel,False,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
274,2011,2011-08-28,852,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,vettel,False,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
275,2011,2011-07-31,851,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,button,False,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
276,2011,2011-07-24,850,German Grand Prix,nurburgring,Nürburgring,Germany,hamilton,False,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
277,2011,2011-07-10,849,British Grand Prix,silverstone,Silverstone Circuit,UK,alonso,False,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
278,2011,2011-06-26,848,European Grand Prix,valencia,Valencia Street Circuit,Spain,vettel,False,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
279,2011,2011-06-12,847,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,button,False,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
280,2011,2011-05-29,846,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,vettel,False,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
281,2011,2011-05-22,845,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,vettel,False,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
282,2011,2011-05-08,844,Turkish Grand Prix,istanbul,Istanbul Park,Turkey,vettel,False,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix
283,2011,2011-04-17,843,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,hamilton,False,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
284,2011,2011-04-10,842,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,vettel,False,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix
285,2011,2011-03-27,841,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,vettel,False,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
286,2010,2010-11-14,355,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,vettel,False,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix
287,2010,2010-11-07,354,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,vettel,False,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix
288,2010,2010-10-24,353,Korean Grand Prix,yeongam,Korean International Circuit,Korea,alonso,False,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix
289,2010,2010-10-10,352,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,vettel,False,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix
290,2010,2010-09-26,351,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,alonso,False,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix
291,2010,2010-09-12,350,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,alonso,False,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix
292,2010,2010-08-29,349,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,hamilton,False,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix
293,2010,2010-08-01,348,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,webber,False,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix
294,2010,2010-07-25,347,German Grand Prix,hockenheimring,Hockenheimring,Germany,alonso,False,http://en.wikipedia.org/wiki/2010_German_Grand_Prix
295,2010,2010-07-11,346,British Grand Prix,silverstone,Silverstone Circuit,UK,webber,False,http://en.wikipedia.org/wiki/2010_British_Grand_Prix
296,2010,2010-06-27,345,European Grand Prix,valencia,Valencia Street Circuit,Spain,vettel,False,http://en.wikipedia.org/wiki/2010_European_Grand_Prix
297,2010,2010-06-13,344,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,hamilton,False,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix
298,2010,2010-05-30,343,Turkish Grand Prix,istanbul,Istanbul Park,Turkey,hamilton,False,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix
299,2010,2010-05-16,342,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,webber,False,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
300,2010,2010-05-09,341,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,webber,False,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix
301,2010,2010-04-18,340,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,button,False,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix
302,2010,2010-04-04,339,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,vettel,False,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix
303,2010,2010-03-28,338,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,button,False,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix
304,2010,2010-03-14,337,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,alonso,False,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix
305,2009,2009-11-01,17,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,vettel,False,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix
306,2009,2009-10-18,16,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,webber,False,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix
307,2009,2009-10-04,15,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,vettel,False,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix
308,2009,2009-09-27,14,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,hamilton,False,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix
309,2009,2009-09-13,13,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,barrichello,False,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix
310,2009,2009-08-30,12,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,raikkonen,False,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix
311,2009,2009-08-23,11,European Grand Prix,valencia,Valencia Street Circuit,Spain,barrichello,False,http://en.wikipedia.org/wiki/2009_European_Grand_Prix
312,2009,2009-07-26,10,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,hamilton,False,http://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix
313,2009,2009-07-12,9,German Grand Prix,nurburgring,Nürburgring,Germany,webber,False,http://en.wikipedia.org/wiki/2009_German_Grand_Prix
314,2009,2009-06-21,8,British Grand Prix,silverstone,Silverstone Circuit,UK,vettel,False,http://en.wikipedia.org/wiki/2009_British_Grand_Prix
315,2009,2009-06-07,7,Turkish Grand Prix,istanbul,Istanbul Park,Turkey,button,False,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix
316,2009,2009-05-24,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,button,False,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix
317,2009,2009-05-10,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,button,False,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
318,2009,2009-04-26,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,button,False,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
319,2009,2009-04-19,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,vettel,False,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
320,2009,2009-04-05,2,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,button,False,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
321,2009,2009-03-29,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,button,False,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
322,2008,2008-11-02,35,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,massa,True,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
323,2008,2008-10-19,34,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,hamilton,False,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
324,2008,2008-10-12,33,Japanese Grand Prix,fuji,Fuji Speedway,Japan,alonso,False,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
325,2008,2008-09-28,32,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,alonso,False,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
326,2008,2008-09-14,31,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,vettel,False,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
327,2008,2008-09-07,30,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,massa,False,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
328,2008,2008-08-24,29,European Grand Prix,valencia,Valencia Street Circuit,Spain,massa,False,http://en.wikipedia.org/wiki/2008_European_Grand_Prix
329,2008,2008-08-03,28,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,kovalainen,False,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix
330,2008,2008-07-20,27,German Grand Prix,hockenheimring,Hockenheimring,Germany,hamilton,False,http://en.wikipedia.org/wiki/2008_German_Grand_Prix
331,2008,2008-07-06,26,British Grand Prix,silverstone,Silverstone Circuit,UK,hamilton,True,http://en.wikipedia.org/wiki/2008_British_Grand_Prix
332,2008,2008-06-22,25,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,France,massa,False,http://en.wikipedia.org/wiki/2008_French_Grand_Prix
333,2008,2008-06-08,24,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,kubica,False,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
334,2008,2008-05-25,23,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,hamilton,False,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix
335,2008,2008-05-11,22,Turkish Grand Prix,istanbul,Istanbul Park,Turkey,massa,False,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix
336,2008,2008-04-27,21,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,raikkonen,False,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix
337,2008,2008-04-06,20,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,massa,False,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
338,2008,2008-03-23,19,Malaysian Grand Prix,sepang,Sepang International Circuit,Malaysia,raikkonen,False,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix
